'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
53,0,,0,
53,0,,0,
0,0,,0,
62,0,,0,
53,0,,0,
67,0,,0,
100,0,,0,
53,0,,0,
75,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
67,0,,0,
38,0,,0,
100,0,,0,
50,0,,0,
86,0,,0,
50,0,,0,
55,0,,0,
77,0,,0,
67,0,,0,
50,0,,0,
84,0,,0,
56,0,,0,
60,0,,0,
0,0,,0,
92,1,stocking,424,tocked
100,0,,0,
84,0,,0,
67,0,,0,
44,0,,0,
44,0,,0,
0,0,,0,
100,0,,0,
60,0,,0,
71,0,,0,
100,0,,0,
62,0,,0,
57,0,,0,
53,0,,0,
50,0,,0,
67,0,,0,
57,0,,0,
50,0,,0,
50,0,,0,
90,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
94,0,,0,
75,0,,0,
86,1,stocking,430,planted
75,0,,0,
86,1,stocking,431,planted
71,0,,0,
100,0,,0,
63,0,,0,
67,0,,0,
86,1,stocking,432,planted
100,0,,0,
80,0,,0,
100,0,,0,
94,0,,0,
100,0,,0,
92,0,,0,
60,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
50,0,,0,
44,0,,0,
56,0,,0,
60,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
70,0,,0,
100,0,,0,
73,0,,0,
94,0,,0,
69,0,,0,
62,0,,0,
62,0,,0,
71,0,,0,
100,0,,0,
62,0,,0,
59,0,,0,
53,0,,0,
100,0,,0,
71,0,,0,
94,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
0,0,,0,
50,0,,0,
43,0,,0,
62,0,,0,
62,0,,0,
57,0,,0,
43,0,,0,
86,1,stocking,443,planted
0,0,,0,
62,0,,0,
60,0,,0,
57,0,,0,
100,0,,0,
59,0,,0,
93,0,,0,
62,0,,0,
44,0,,0,
50,0,,0,
95,0,,0,
100,0,,0,
62,0,,0,
55,0,,0,
50,0,,0,
100,0,,0,
88,0,,0,
50,0,,0,
67,0,,0,
75,0,,0,
53,0,,0,
75,0,,0,
80,0,,0,
67,0,,0,
43,0,,0,
75,0,,0,
75,0,,0,
100,0,,0,
71,0,,0,
46,0,,0,
57,0,,0,
0,0,,0,
67,0,,0,
62,0,,0,
62,0,,0,
67,0,,0,
67,0,,0,
82,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
80,0,,0,
75,0,,0,
50,0,,0,
57,0,,0,
55,0,,0,
93,0,,0,
64,0,,0,
100,0,,0,
80,0,,0,
88,1,stocking,451,planting
53,0,,0,
100,0,,0,
67,0,,0,
59,0,,0,
46,0,,0,
0,0,,0,
67,0,,0,
80,0,,0,
50,0,,0,
50,0,,0,
100,0,,0,
93,0,,0,
77,0,,0,
75,0,,0,
86,1,stocking,453,planted
74,0,,0,
80,0,,0,
67,0,,0,
46,0,,0,
46,0,,0,
67,0,,0,
71,0,,0,
50,0,,0,
55,0,,0,
59,0,,0,
100,0,,0,
77,0,,0,
100,0,,0,
50,0,,0,
50,0,,0,
77,0,,0,
64,0,,0,
67,0,,0,
50,0,,0,
50,0,,0,
67,0,,0,
59,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
53,0,,0,
100,0,,0,
50,0,,0,
57,0,,0,
88,1,stocking,459,released
88,1,stocking,460,released
88,1,stocking,461,released
88,1,stocking,462,released
57,0,,0,
86,1,stocking,463,planted
67,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
71,0,,0,
53,0,,0,
80,0,,0,
67,0,,0,
57,0,,0,
86,1,stocking,467,planted
59,0,,0,
86,1,stocking,468,planted
80,0,,0,
29,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
93,0,,0,
62,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
86,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
53,0,,0,
57,0,,0,
100,0,,0,
80,0,,0,
100,0,,0,
93,0,,0,
71,0,,0,
100,0,,0,
80,0,,0,
67,0,,0,
75,0,,0,
67,0,,0,
46,0,,0,
94,0,,0,
50,0,,0,
67,0,,0,
40,0,,0,
86,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
53,0,,0,
53,0,,0,
50,0,,0,
50,0,,0,
47,0,,0,
0,0,,0,
57,0,,0,
67,0,,0,
80,0,,0,
63,0,,0,
46,0,,0,
67,0,,0,
67,0,,0,
86,0,,0,
53,0,,0,
60,0,,0,
62,0,,0,
62,0,,0,
62,0,,0,
46,0,,0,
67,0,,0,
57,0,,0,
83,0,,0,
67,0,,0,
71,0,,0,
83,0,,0,
73,0,,0,
86,1,stocking,478,planted
100,0,,0,
94,0,,0,
94,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
100,0,,0,
46,0,,0,
75,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
86,1,stocking,481,planted
71,0,,0,
80,0,,0,
55,0,,0,
100,0,,0,
75,0,,0,
0,0,,0,
0,0,,0,
73,0,,0,
67,0,,0,
76,0,,0,
93,0,,0,
40,0,,0,
100,0,,0,
75,0,,0,
95,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
86,1,stocking,485,planted
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
56,0,,0,
60,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
55,0,,0,
46,0,,0,
83,0,,0,
59,0,,0,
73,0,,0,
86,1,stocking,487,planted
67,0,,0,
64,0,,0,
80,0,,0,
67,0,,0,
67,0,,0,
73,0,,0,
46,0,,0,
100,0,,0,
67,0,,0,
86,0,,0,
94,0,,0,
86,1,stocking,490,planted
100,0,,0,
67,0,,0,
69,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
50,0,,0,
62,0,,0,
71,0,,0,
59,0,,0,
67,0,,0,
75,0,,0,
46,0,,0,
75,0,,0,
86,0,,0,
75,0,,0,
86,0,,0,
75,0,,0,
75,0,,0,
100,0,,0,
92,0,,0,
67,0,,0,
94,0,,0,
71,0,,0,
53,0,,0,
70,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
60,0,,0,
0,0,,0,
86,1,habitat,62,filling
100,0,,0,
80,0,,0,
86,1,stocking,498,planted
50,0,,0,
86,1,stocking,499,planted
94,0,,0,
59,0,,0,
94,0,,0,
100,0,,0,
13,0,,0,
71,0,,0,
71,0,,0,
60,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
53,0,,0,
84,0,,0,
67,0,,0,
59,0,,0,
100,0,,0,
86,1,stocking,505,planted
74,0,,0,
62,0,,0,
46,0,,0,
74,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
43,0,,0,
57,0,,0,
67,0,,0,
86,1,stocking,506,planted
56,0,,0,
44,0,,0,
46,0,,0,
11,0,,0,
60,0,,0,
67,0,,0,
47,0,,0,
50,0,,0,
75,0,,0,
53,0,,0,
67,0,,0,
89,0,,0,
88,0,,0,
91,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
75,0,,0,
67,0,,0,
86,0,,0,
100,0,,0,
57,0,,0,
93,0,,0,
80,0,,0,
0,0,,0,
67,0,,0,
100,0,,0,
88,0,,0,
75,0,,0,
100,0,,0,
80,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
50,0,,0,
71,0,,0,
50,0,,0,
47,0,,0,
67,0,,0,
46,0,,0,
46,0,,0,
100,0,,0,
55,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
71,0,,0,
80,0,,0,
86,0,,0,
67,0,,0,
67,0,,0,
77,0,,0,
71,0,,0,
62,0,,0,
60,0,,0,
75,0,,0,
88,1,stocking,520,released
44,0,,0,
88,1,stocking,521,released
0,0,,0,
86,1,stocking,522,planted
80,0,,0,
95,0,,0,
95,0,,0,
100,0,,0,
55,0,,0,
75,0,,0,
57,0,,0,
75,0,,0,
69,0,,0,
75,0,,0,
62,0,,0,
75,0,,0,
100,0,,0,
86,1,stocking,525,planted
77,0,,0,
86,1,stocking,526,planted
86,1,stocking,527,planted
86,1,stocking,528,planted
82,0,,0,
0,0,,0,
86,1,stocking,529,planted
94,0,,0,
46,0,,0,
86,1,stocking,531,planted
86,1,stocking,532,planted
60,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
88,0,,0,
100,0,,0,
100,0,,0,
83,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
64,0,,0,
100,0,,0,
83,0,,0,
62,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
50,0,,0,
75,0,,0,
86,1,stocking,541,planted
43,0,,0,
86,1,stocking,542,planted
71,0,,0,
100,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
46,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
100,0,,0,
88,0,,0,
86,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,551,planted
93,0,,0,
86,1,stocking,553,planted
67,0,,0,
86,1,stocking,554,planted
86,1,stocking,555,planted
86,1,stocking,556,planted
75,0,,0,
46,0,,0,
67,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
86,0,,0,
67,0,,0,
84,0,,0,
100,0,,0,
86,1,stocking,558,planted
100,0,,0,
100,0,,0,
71,0,,0,
50,0,,0,
100,0,,0,
50,0,,0,
67,0,,0,
86,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,564,planted
88,1,stocking,565,planting
100,0,,0,
77,0,,0,
67,0,,0,
50,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
78,0,,0,
77,0,,0,
62,0,,0,
71,0,,0,
59,0,,0,
71,0,,0,
67,0,,0,
67,0,,0,
75,0,,0,
62,0,,0,
88,1,stocking,567,planting
64,0,,0,
62,0,,0,
62,0,,0,
78,0,,0,
53,0,,0,
75,0,,0,
86,1,stocking,568,planted
74,0,,0,
86,1,stocking,569,planted
74,0,,0,
86,1,stocking,570,planted
67,0,,0,
57,0,,0,
73,0,,0,
100,0,,0,
86,1,stocking,571,planted
44,0,,0,
77,0,,0,
100,0,,0,
47,0,,0,
67,0,,0,
73,0,,0,
86,1,stocking,572,planted
75,0,,0,
0,0,,0,
67,0,,0,
62,0,,0,
50,0,,0,
67,0,,0,
73,0,,0,
59,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,576,planted
100,0,,0,
56,0,,0,
57,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
57,0,,0,
86,1,stocking,578,planted
71,0,,0,
0,0,,0,
94,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
64,0,,0,
75,0,,0,
100,0,,0,
25,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
50,0,,0,
67,0,,0,
92,0,,0,
75,0,,0,
67,0,,0,
80,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
71,0,,0,
88,1,stocking,593,released
100,0,,0,
100,0,,0,
93,0,,0,
94,0,,0,
86,1,stocking,598,planted
94,0,,0,
86,1,stocking,599,planted
67,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
43,0,,0,
74,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
53,0,,0,
50,0,,0,
100,0,,0,
50,0,,0,
62,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
59,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
46,0,,0,
93,0,,0,
88,1,stocking,602,planting
0,0,,0,
67,0,,0,
91,0,,0,
93,0,,0,
46,0,,0,
60,0,,0,
80,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,605,planted
86,0,,0,
57,0,,0,
71,0,,0,
62,0,,0,
75,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
60,0,,0,
62,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
71,0,,0,
100,0,,0,
62,0,,0,
57,0,,0,
67,0,,0,
67,0,,0,
86,1,stocking,609,planted
83,0,,0,
86,1,stocking,610,planted
67,0,,0,
100,0,,0,
67,0,,0,
0,0,,0,
100,0,,0,
80,0,,0,
50,0,,0,
62,0,,0,
86,1,stocking,613,planted
53,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
67,0,,0,
46,0,,0,
100,0,,0,
0,0,,0,
67,0,,0,
50,0,,0,
100,0,,0,
100,0,,0,
65,0,,0,
86,1,stocking,618,planted
56,0,,0,
80,0,,0,
82,0,,0,
86,0,,0,
94,0,,0,
86,1,stocking,620,planted
100,0,,0,
62,0,,0,
60,0,,0,
80,0,,0,
80,0,,0,
75,0,,0,
75,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
75,0,,0,
88,1,stocking,622,released
75,0,,0,
88,1,stocking,623,released
62,0,,0,
86,1,stocking,624,planted
100,0,,0,
100,0,,0,
67,0,,0,
42,0,,0,
62,0,,0,
100,0,,0,
86,0,,0,
100,0,,0,
75,0,,0,
86,1,stocking,628,planted
94,0,,0,
47,0,,0,
50,0,,0,
50,0,,0,
69,0,,0,
67,0,,0,
56,0,,0,
86,1,stocking,630,planted
67,0,,0,
100,0,,0,
100,0,,0,
88,1,stocking,631,released
88,0,,0,
73,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,633,planted
86,1,stocking,634,planted
62,0,,0,
50,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
86,1,stocking,636,planted
80,0,,0,
86,1,stocking,637,planted
71,0,,0,
11,0,,0,
67,0,,0,
77,0,,0,
80,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
95,0,,0,
75,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
50,0,,0,
73,0,,0,
0,0,,0,
0,0,,0,
40,0,,0,
95,0,,0,
86,1,stocking,644,planted
46,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
80,0,,0,
86,1,stocking,649,planted
93,0,,0,
0,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
57,0,,0,
73,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
60,0,,0,
46,0,,0,
71,0,,0,
80,0,,0,
53,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
75,0,,0,
60,0,,0,
62,0,,0,
50,0,,0,
67,0,,0,
80,0,,0,
94,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
50,0,,0,
93,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
86,1,stocking,657,planted
86,1,stocking,658,planted
67,0,,0,
57,0,,0,
82,0,,0,
50,0,,0,
0,0,,0,
86,1,stocking,659,planted
0,0,,0,
0,0,,0,
62,0,,0,
57,0,,0,
67,0,,0,
100,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
71,0,,0,
80,0,,0,
59,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
70,0,,0,
86,1,stocking,661,planted
75,0,,0,
62,0,,0,
67,0,,0,
71,0,,0,
62,0,,0,
0,0,,0,
86,1,stocking,662,planted
0,0,,0,
47,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
53,0,,0,
78,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
62,0,,0,
46,0,,0,
100,0,,0,
46,0,,0,
88,1,stocking,665,released
46,0,,0,
86,1,stocking,666,planted
100,0,,0,
0,0,,0,
0,0,,0,
50,0,,0,
67,0,,0,
53,0,,0,
50,0,,0,
55,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
75,0,,0,
46,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
80,0,,0,
94,0,,0,
80,0,,0,
71,0,,0,
100,0,,0,
75,0,,0,
50,0,,0,
100,0,,0,
93,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
89,0,,0,
86,1,stocking,673,planted
75,0,,0,
94,0,,0,
60,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
55,0,,0,
75,0,,0,
86,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
67,0,,0,
88,0,,0,
50,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
67,0,,0,
43,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
75,0,,0,
86,1,stocking,681,planted
82,0,,0,
53,0,,0,
67,0,,0,
88,1,stocking,682,released
86,1,stocking,683,shocked
88,1,stocking,684,released
88,1,stocking,685,released
57,0,,0,
60,0,,0,
53,0,,0,
86,1,stocking,686,planted
75,0,,0,
82,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
55,0,,0,
29,0,,0,
15,0,,0,
64,0,,0,
67,0,,0,
46,0,,0,
86,1,stocking,688,planted
86,1,stocking,689,planted
67,0,,0,
71,0,,0,
100,0,,0,
47,0,,0,
67,0,,0,
67,0,,0,
77,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
60,0,,0,
61,0,,0,
61,0,,0,
0,0,,0,
50,0,,0,
53,0,,0,
80,0,,0,
86,1,stocking,692,planted
86,1,stocking,693,planted
73,0,,0,
57,0,,0,
0,0,,0,
67,0,,0,
86,1,stocking,694,planted
57,0,,0,
100,0,,0,
93,0,,0,
67,0,,0,
80,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
88,0,,0,
75,0,,0,
62,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
89,0,,0,
0,0,,0,
60,0,,0,
60,0,,0,
0,0,,0,
73,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
0,0,,0,
62,0,,0,
62,0,,0,
57,0,,0,
62,0,,0,
73,0,,0,
100,0,,0,
88,0,,0,
70,0,,0,
60,0,,0,
57,0,,0,
55,0,,0,
57,0,,0,
50,0,,0,
46,0,,0,
0,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
62,0,,0,
67,0,,0,
64,0,,0,
47,0,,0,
86,1,stocking,703,planted
50,0,,0,
80,0,,0,
86,1,stocking,704,planted
86,1,stocking,705,planted
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
80,0,,0,
50,0,,0,
71,0,,0,
100,0,,0,
100,0,,0,
55,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
75,0,,0,
50,0,,0,
60,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
83,0,,0,
59,0,,0,
71,0,,0,
67,0,,0,
100,0,,0,
93,0,,0,
67,0,,0,
62,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
60,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
71,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
75,0,,0,
0,0,,0,
50,0,,0,
94,0,,0,
62,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
59,0,,0,
0,0,,0,
60,0,,0,
42,0,,0,
50,0,,0,
100,0,,0,
53,0,,0,
67,0,,0,
86,1,stocking,728,leased
100,0,,0,
57,0,,0,
67,0,,0,
57,0,,0,
57,0,,0,
86,1,stocking,730,planted
44,0,,0,
0,0,,0,
50,0,,0,
46,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
50,0,,0,
94,0,,0,
67,0,,0,
60,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,732,planted
100,0,,0,
93,0,,0,
100,0,,0,
44,0,,0,
80,0,,0,
59,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
95,0,,0,
70,0,,0,
100,0,,0,
60,0,,0,
86,1,stocking,742,planted
57,0,,0,
67,0,,0,
67,0,,0,
60,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
0,0,,0,
88,1,stocking,743,transfer
60,0,,0,
53,0,,0,
67,0,,0,
80,0,,0,
60,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,745,shocked
100,0,,0,
69,0,,0,
50,0,,0,
62,0,,0,
60,0,,0,
57,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
46,0,,0,
100,0,,0,
86,1,stocking,748,planted
0,0,,0,
46,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
60,0,,0,
75,0,,0,
100,0,,0,
53,0,,0,
93,0,,0,
64,0,,0,
67,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
50,0,,0,
100,0,,0,
75,0,,0,
94,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
69,0,,0,
69,0,,0,
69,0,,0,
100,0,,0,
86,1,stocking,758,planted
75,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
64,0,,0,
67,0,,0,
86,1,stocking,761,planted
60,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
64,0,,0,
88,1,stocking,763,planting
86,1,stocking,764,planted
86,1,stocking,765,planted
100,0,,0,
46,0,,0,
86,1,stocking,767,planted
0,0,,0,
60,0,,0,
100,0,,0,
50,0,,0,
86,1,stocking,769,planted
73,0,,0,
53,0,,0,
60,0,,0,
63,0,,0,
55,0,,0,
50,0,,0,
55,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
59,0,,0,
0,0,,0,
86,1,stocking,773,planted
0,0,,0,
75,0,,0,
62,0,,0,
100,0,,0,
73,0,,0,
53,0,,0,
93,0,,0,
67,0,,0,
73,0,,0,
67,0,,0,
88,1,stocking,776,planting
62,0,,0,
40,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
70,0,,0,
67,0,,0,
10,0,,0,
67,0,,0,
86,1,stocking,777,planted
67,0,,0,
53,0,,0,
100,0,,0,
59,0,,0,
69,0,,0,
60,0,,0,
84,0,,0,
67,0,,0,
86,1,stocking,779,planted
100,0,,0,
100,0,,0,
67,0,,0,
86,0,,0,
64,0,,0,
88,1,stocking,781,released
44,0,,0,
100,0,,0,
100,0,,0,
95,0,,0,
100,0,,0,
60,0,,0,
40,0,,0,
50,0,,0,
57,0,,0,
86,1,stocking,785,planted
100,0,,0,
100,0,,0,
0,0,,0,
67,0,,0,
57,0,,0,
57,0,,0,
88,1,stocking,787,planting
80,0,,0,
57,0,,0,
67,0,,0,
0,0,,0,
67,0,,0,
53,0,,0,
46,0,,0,
67,0,,0,
71,0,,0,
67,0,,0,
0,0,,0,
53,0,,0,
59,0,,0,
62,0,,0,
73,0,,0,
67,0,,0,
50,0,,0,
59,0,,0,
0,0,,0,
50,0,,0,
50,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
75,0,,0,
60,0,,0,
56,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
80,0,,0,
53,0,,0,
89,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
86,1,stocking,788,planted
57,0,,0,
80,0,,0,
60,0,,0,
80,0,,0,
57,0,,0,
57,0,,0,
100,0,,0,
75,0,,0,
60,0,,0,
50,0,,0,
50,0,,0,
88,1,stocking,790,planting
67,0,,0,
67,0,,0,
80,0,,0,
50,0,,0,
86,1,stocking,791,planted
46,0,,0,
0,0,,0,
67,0,,0,
50,0,,0,
92,0,,0,
94,0,,0,
94,0,,0,
86,1,stocking,793,planted
67,0,,0,
0,0,,0,
67,0,,0,
50,0,,0,
57,0,,0,
62,0,,0,
100,0,,0,
60,0,,0,
0,0,,0,
100,0,,0,
93,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
67,0,,0,
71,0,,0,
57,0,,0,
57,0,,0,
57,0,,0,
94,0,,0,
50,0,,0,
69,0,,0,
57,0,,0,
53,0,,0,
57,0,,0,
89,0,,0,
100,0,,0,
70,0,,0,
46,0,,0,
0,0,,0,
62,0,,0,
0,0,,0,
80,0,,0,
62,0,,0,
60,0,,0,
94,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
60,0,,0,
67,0,,0,
86,1,stocking,800,planted
86,1,stocking,801,planted
67,0,,0,
60,0,,0,
50,0,,0,
60,0,,0,
62,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
80,0,,0,
86,1,stocking,802,planted
71,0,,0,
67,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
86,1,stocking,804,planted
60,0,,0,
94,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
86,0,,0,
50,0,,0,
46,0,,0,
63,0,,0,
80,0,,0,
86,1,stocking,807,planted
86,1,stocking,808,planted
86,1,stocking,809,planted
100,0,,0,
86,1,stocking,811,planted
86,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
86,0,,0,
62,0,,0,
86,1,stocking,812,planted
100,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
67,0,,0,
0,0,,0,
0,0,,0,
46,0,,0,
67,0,,0,
100,0,,0,
73,0,,0,
84,0,,0,
59,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
46,0,,0,
100,0,,0,
80,0,,0,
71,0,,0,
0,0,,0,
100,0,,0,
53,0,,0,
46,0,,0,
100,0,,0,
77,0,,0,
86,0,,0,
71,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
93,0,,0,
100,0,,0,
57,0,,0,
59,0,,0,
57,0,,0,
100,0,,0,
86,1,stocking,821,planted
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,824,planted
100,0,,0,
59,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
60,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
50,0,,0,
100,0,,0,
