"subject_id","new_key","nhdid","filename","filename_2","county","lakename","LONG_DD","LAT_DD","lake_area_ha","max_depth_m","mean_depth_m","url_1","url_2"
72987753,NA,NA,"BARAGA_NONAME_MNGM_0002_1.jpeg","BARAGA_NONAME_MNGM_0002_2.jpeg","BARAGA","NONAME ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_NONAME_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_NONAME_MNGM_0002_2.jpeg"
72987754,"7-359",110734235,"BARAGA_NONAME_MNGM_0003_1.jpeg","BARAGA_NONAME_MNGM_0003_2.jpeg","BARAGA","NONAME ",-88.15922,46.66425,5.04,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_NONAME_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_NONAME_MNGM_0003_2.jpeg"
72987755,"7-272",117627173,"BARAGA_PARENT_MNGM_0001_1.jpeg","BARAGA_PARENT_MNGM_0001_2.jpeg","BARAGA","PARENT ",-88.43788,46.57387,74.45,3.05,0.46,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_PARENT_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_PARENT_MNGM_0001_2.jpeg"
72987756,"7-206",110734749,"BARAGA_PETTICOAT_MNGM_0001_1.jpeg","BARAGA_PETTICOAT_MNGM_0001_2.jpeg","BARAGA","PETTICOAT ",-88.19482,46.51943,54.02,7.62,4.29,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_PETTICOAT_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_PETTICOAT_MNGM_0001_2.jpeg"
72987759,NA,NA,"BARAGA_ROLLAND_MNGM_0003_1.jpeg","BARAGA_ROLLAND_MNGM_0003_2.jpeg","BARAGA","ROLLAND ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_ROLLAND_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_ROLLAND_MNGM_0003_2.jpeg"
72987760,NA,NA,"BARAGA_ROLLAND_MNGM_0004_1.jpeg","BARAGA_ROLLAND_MNGM_0004_2.jpeg","BARAGA","ROLLAND ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_ROLLAND_MNGM_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_ROLLAND_MNGM_0004_2.jpeg"
72987761,"7-160",110734671,"BARAGA_RUTH_MNGM_0001_1.jpeg","BARAGA_RUTH_MNGM_0001_2.jpeg","BARAGA","RUTH ",-88.21677,46.55943,80.49,11.28,3.82,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_RUTH_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_RUTH_MNGM_0001_2.jpeg"
72987763,"7-1108",105233089,"BARAGA_SIXMILECREEK_MNGM_0001_1.jpeg","BARAGA_SIXMILECREEK_MNGM_0001_2.jpeg","BARAGA","SIXMILECREEK ",-88.58505,46.7199,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_SIXMILECREEK_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_SIXMILECREEK_MNGM_0001_2.jpeg"
72987764,"7-6",NA,"BARAGA_SPRUCE_MNGM_0003_1.jpeg","BARAGA_SPRUCE_MNGM_0003_2.jpeg","BARAGA","SPRUCE ",-88.17677,46.50693,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_SPRUCE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_SPRUCE_MNGM_0003_2.jpeg"
72987765,"7-57",NA,"BARAGA_STJOHNS_MNGM_0001_1.jpeg","BARAGA_STJOHNS_MNGM_0001_2.jpeg","BARAGA","STJOHNS ",-88.12232,46.42665,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_STJOHNS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_STJOHNS_MNGM_0001_2.jpeg"
72987766,"7-403",110734485,"BARAGA_TEDDY_MNGM_0001_1.jpeg","BARAGA_TEDDY_MNGM_0001_2.jpeg","BARAGA","TEDDY ",-88.2051,46.60221,25.1,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_TEDDY_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_TEDDY_MNGM_0001_2.jpeg"
72987770,"7-182",110734673,"BARAGA_TROUT_MNGM_0002_1.jpeg","BARAGA_TROUT_MNGM_0002_2.jpeg","BARAGA","TROUT ",-88.18538,46.55471,19.7,4.27,2.09,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_TROUT_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_TROUT_MNGM_0002_2.jpeg"
72987771,"7-401",110734499,"BARAGA_VAN_MNGM_0003_1.jpeg","BARAGA_VAN_MNGM_0003_2.jpeg","BARAGA","VAN ",-88.22704,46.59887,21.62,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_VAN_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_VAN_MNGM_0003_2.jpeg"
72987772,"7-285",117627403,"BARAGA_VERMILAC_MNGM_0001_1.jpeg","BARAGA_VERMILAC_MNGM_0001_2.jpeg","BARAGA","VERMILAC ",-88.49371,46.53887,258.99,2.13,1.04,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_VERMILAC_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARAGA_VERMILAC_MNGM_0001_2.jpeg"
72987773,"8-520",157068043,"BARRY_ALGONQUIN_MNGM_0003_1.jpeg","BARRY_ALGONQUIN_MNGM_0003_2.jpeg","BARRY","ALGONQUIN ",-85.32787,42.67054,74.18,14.02,3.53,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_ALGONQUIN_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_ALGONQUIN_MNGM_0003_2.jpeg"
72987774,"8-602",152517518,"BARRY_BAKER_MNGM_0003_1.jpeg","BARRY_BAKER_MNGM_0003_2.jpeg","BARRY","BAKER ",-85.50093,42.64693,26.52,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BAKER_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BAKER_MNGM_0003_2.jpeg"
72987775,"8-586",152517478,"BARRY_BARLOW_MNGM_0003_1.jpeg","BARRY_BARLOW_MNGM_0003_2.jpeg","BARRY","BARLOW ",-85.51981,42.66915,73.24,21.04,6.46,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BARLOW_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BARLOW_MNGM_0003_2.jpeg"
72987776,"8-592",157068045,"BARRY_BASSETT_MNGM_0002_1.jpeg","BARRY_BASSETT_MNGM_0002_2.jpeg","BARRY","BASSETT ",-85.4837,42.66249,16.99,14.63,9.4,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BASSETT_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BASSETT_MNGM_0002_2.jpeg"
72987779,"8-55",NA,"BARRY_BRISTOL_MNGM_0003_1.jpeg","BARRY_BRISTOL_MNGM_0003_2.jpeg","BARRY","BRISTOL ",-85.24731,42.48693,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BRISTOL_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_BRISTOL_MNGM_0003_2.jpeg"
72987783,"8-493",157068036,"BARRY_CARTER_MNGM_0003_1.jpeg","BARRY_CARTER_MNGM_0003_2.jpeg","BARRY","CARTER ",-85.31231,42.66999,24.14,7.32,2.2,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CARTER_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CARTER_MNGM_0003_2.jpeg"
72987786,"8-383",157068575,"BARRY_CEDARLITTLE_MNGM_0003_1.jpeg","BARRY_CEDARLITTLE_MNGM_0003_2.jpeg","BARRY","CEDARLITTLE ",-85.34148,42.52804,15.06,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CEDARLITTLE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CEDARLITTLE_MNGM_0003_2.jpeg"
72987787,"8-57",NA,"BARRY_CLEAR_MNGM_0003_1.jpeg","BARRY_CLEAR_MNGM_0003_2.jpeg","BARRY","CLEAR ",-85.26481,42.50999,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CLEAR_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CLEAR_MNGM_0003_2.jpeg"
72987788,"8-370",157068529,"BARRY_CLOVERDALE_MNGM_0003_1.jpeg","BARRY_CLOVERDALE_MNGM_0003_2.jpeg","BARRY","CLOVERDALE ",-85.39704,42.5386,145.87,13.72,4.51,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CLOVERDALE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CLOVERDALE_MNGM_0003_2.jpeg"
72987789,NA,NA,"BARRY_COBBS_MNGM_0001_1.jpeg","BARRY_COBBS_MNGM_0001_2.jpeg","BARRY","COBBS ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_COBBS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_COBBS_MNGM_0001_2.jpeg"
72987792,"8-141",152517730,"BARRY_CROOKEDUPPER_MNGM_0001_1.jpeg","BARRY_CROOKEDUPPER_MNGM_0001_2.jpeg","BARRY","CROOKEDUPPER ",-85.41914,42.49012,271.96,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CROOKEDUPPER_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CROOKEDUPPER_MNGM_0001_2.jpeg"
72987793,"8-90",NA,"BARRY_CULVER_MNGM_0003_1.jpeg","BARRY_CULVER_MNGM_0003_2.jpeg","BARRY","CULVER ",-85.23509,42.45804,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CULVER_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_CULVER_MNGM_0003_2.jpeg"
72987794,NA,NA,"BARRY_DAGGETT_MNGM_0002_1.jpeg","BARRY_DAGGETT_MNGM_0002_2.jpeg","BARRY","DAGGETT ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_DAGGETT_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_DAGGETT_MNGM_0002_2.jpeg"
72987795,"8-619",157068198,"BARRY_DEEP_MNGM_0003_1.jpeg","BARRY_DEEP_MNGM_0003_2.jpeg","BARRY","DEEP ",-85.45843,42.62082,13.79,11.89,5.93,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_DEEP_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_DEEP_MNGM_0003_2.jpeg"
72987798,"8-731",157067854,"BARRY_DUNCAN_MNGM_0003_1.jpeg","BARRY_DUNCAN_MNGM_0003_2.jpeg","BARRY","DUNCAN ",-85.53287,42.75527,52.51,18.6,8.44,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_DUNCAN_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_DUNCAN_MNGM_0003_2.jpeg"
72987799,"8-130",152517740,"BARRY_FAIR_MNGM_0003_1.jpeg","BARRY_FAIR_MNGM_0003_2.jpeg","BARRY","FAIR ",-85.33398,42.48499,91.44,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_FAIR_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_FAIR_MNGM_0003_2.jpeg"
72987800,"8-84",NA,"BARRY_FINE_MNGM_0004_1.jpeg","BARRY_FINE_MNGM_0004_2.jpeg","BARRY","FINE ",-85.29204,42.44443,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_FINE_MNGM_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_FINE_MNGM_0004_2.jpeg"
72987801,"8-426",152517666,"BARRY_FISH_MNGM_0003_1.jpeg","BARRY_FISH_MNGM_0003_2.jpeg","BARRY","FISH ",-85.4962,42.55221,61.23,16.16,8.09,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_FISH_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_FISH_MNGM_0003_2.jpeg"
72987802,"8-147",152517754,"BARRY_GILKEYBIG_MNGM_0001_1.jpeg","BARRY_GILKEYBIG_MNGM_0001_2.jpeg","BARRY","GILKEYBIG ",-85.35981,42.48165,33.88,10.06,4.97,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_GILKEYBIG_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_GILKEYBIG_MNGM_0001_2.jpeg"
72987803,NA,NA,"BARRY_GURNSEY_MNGM_0003_1.jpeg","BARRY_GURNSEY_MNGM_0003_2.jpeg","BARRY","GURNSEY ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_GURNSEY_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_GURNSEY_MNGM_0003_2.jpeg"
72987804,"8-623",152517556,"BARRY_HALL_MNGM_0003_1.jpeg","BARRY_HALL_MNGM_0003_2.jpeg","BARRY","HALL ",-85.48343,42.61499,22.48,6.1,2.55,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_HALL_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_HALL_MNGM_0003_2.jpeg"
72987805,"8-347",157068347,"BARRY_HEAD_MNGM_0003_1.jpeg","BARRY_HEAD_MNGM_0003_2.jpeg","BARRY","HEAD ",-85.38259,42.57082,39.67,3.66,2.31,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_HEAD_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_HEAD_MNGM_0003_2.jpeg"
72987806,"8-437",152517664,"BARRY_HORSESHOE_MNGM_0003_1.jpeg","BARRY_HORSESHOE_MNGM_0003_2.jpeg","BARRY","HORSESHOE ",-85.48859,42.54699,5.86,8.54,4.98,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_HORSESHOE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_HORSESHOE_MNGM_0003_2.jpeg"
72987807,"8-634",157067815,"BARRY_JORDAN_MNGM_0003_1.jpeg","BARRY_JORDAN_MNGM_0003_2.jpeg","BARRY","JORDAN ",-85.14093,42.76999,169.06,17.38,7.46,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_JORDAN_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_JORDAN_MNGM_0003_2.jpeg"
72987808,"8-640",157067929,"BARRY_KILPATRICK_MNGM_0003_1.jpeg","BARRY_KILPATRICK_MNGM_0003_2.jpeg","BARRY","KILPATRICK ",-85.08259,42.7136,7.91,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_KILPATRICK_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_KILPATRICK_MNGM_0003_2.jpeg"
72987809,"8-357",157068506,"BARRY_LARABEE_MNGM_0003_1.jpeg","BARRY_LARABEE_MNGM_0003_2.jpeg","BARRY","LARABEE ",-85.33204,42.55054,14.18,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LARABEE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LARABEE_MNGM_0003_2.jpeg"
72987812,"8-425",152517634,"BARRY_Lime_MNGM_0003_1.jpeg","BARRY_Lime_MNGM_0003_2.jpeg","BARRY","LIME ",-85.49315,42.55804,7.78,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_Lime_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_Lime_MNGM_0003_2.jpeg"
72987813,NA,NA,"BARRY_LITTLELONG_MNGM_0003_1.jpeg","BARRY_LITTLELONG_MNGM_0003_2.jpeg","BARRY","LONG LITTLE",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LITTLELONG_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LITTLELONG_MNGM_0003_2.jpeg"
72987814,NA,NA,"BARRY_LITTLEPINE_MNGM_0003_1.jpeg","BARRY_LITTLEPINE_MNGM_0003_2.jpeg","BARRY","PINE LITTLE",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LITTLEPINE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LITTLEPINE_MNGM_0003_2.jpeg"
72987815,"8-69",NA,"BARRY_LONG_MNGM_0003_1.jpeg","BARRY_LONG_MNGM_0003_2.jpeg","BARRY","LONG ",-85.24426,42.47443,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LONG_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LONG_MNGM_0003_2.jpeg"
72987816,"8-610",152517543,"BARRY_LONG_MNGM_0004_1.jpeg","BARRY_LONG_MNGM_0004_2.jpeg","BARRY","LONG ",-85.50176,42.61971,58.37,0.91,0.4,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LONG_MNGM_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LONG_MNGM_0004_2.jpeg"
72987818,"8-362",157068390,"BARRY_LONG_MNGM_0009_1.jpeg","BARRY_LONG_MNGM_0009_2.jpeg","BARRY","LONG ",-85.37231,42.55499,105.9,14.63,5.38,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LONG_MNGM_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_LONG_MNGM_0009_2.jpeg"
72987819,"8-613",152517535,"BARRY_MCDONALD_MNGM_0003_1.jpeg","BARRY_MCDONALD_MNGM_0003_2.jpeg","BARRY","MCDONALD ",-85.49065,42.63332,6.92,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_MCDONALD_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_MCDONALD_MNGM_0003_2.jpeg"
72987820,"8-658",157067969,"BARRY_MIDDLE_MNGM_0003_1.jpeg","BARRY_MIDDLE_MNGM_0003_2.jpeg","BARRY","MIDDLE ",-85.27009,42.6961,54.54,10.98,5.92,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_MIDDLE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_MIDDLE_MNGM_0003_2.jpeg"
72987821,"8-87",NA,"BARRY_MILL_MNGM_0003_1.jpeg","BARRY_MILL_MNGM_0003_2.jpeg","BARRY","MILL ",-85.26538,42.45284,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_MILL_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_MILL_MNGM_0003_2.jpeg"
72987824,"8-433",152517659,"BARRY_ORANGEVILLE_MNGM_0003_1.jpeg","BARRY_ORANGEVILLE_MNGM_0003_2.jpeg","BARRY","ORANGEVILLE ",-85.50648,42.54777,8.14,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_ORANGEVILLE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_ORANGEVILLE_MNGM_0003_2.jpeg"
72987825,"8-604",152517524,"BARRY_PAYNE_MNGM_0001_1.jpeg","BARRY_PAYNE_MNGM_0001_2.jpeg","BARRY","PAYNE ",-85.51926,42.63721,65.99,13.11,4.82,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PAYNE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PAYNE_MNGM_0001_2.jpeg"
72987826,"8-192",152517725,"BARRY_PINE_MNGM_0003_1.jpeg","BARRY_PINE_MNGM_0003_2.jpeg","BARRY","PINE ",-85.5262,42.49554,247.85,10.67,3.16,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PINE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PINE_MNGM_0003_2.jpeg"
72987827,"8-348",157068343,"BARRY_PINE_MNGM_0004_1.jpeg","BARRY_PINE_MNGM_0004_2.jpeg","BARRY","PINE ",-85.39204,42.5736,23.69,9.76,3.95,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PINE_MNGM_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PINE_MNGM_0004_2.jpeg"
72987828,"8-137",152517741,"BARRY_PLEASANT_MNGM_0001_1.jpeg","BARRY_PLEASANT_MNGM_0001_2.jpeg","BARRY","PLEASANT ",-85.38454,42.49138,61.22,7.01,3.16,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PLEASANT_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PLEASANT_MNGM_0001_2.jpeg"
72987829,"8-559",157068236,"BARRY_PODUNK_MNGM_0003_1.jpeg","BARRY_PODUNK_MNGM_0003_2.jpeg","BARRY","PODUNK ",-85.34954,42.61193,34.02,13.41,4.82,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PODUNK_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_PODUNK_MNGM_0003_2.jpeg"
72987831,NA,NA,"BARRY_SADDLEBAG_MNGM_0003_1.jpeg","BARRY_SADDLEBAG_MNGM_0003_2.jpeg","BARRY","SADDLEBAG ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_SADDLEBAG_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_SADDLEBAG_MNGM_0003_2.jpeg"
72987832,"8-584",157068028,"BARRY_SHAW_MNGM_0002_1.jpeg","BARRY_SHAW_MNGM_0002_2.jpeg","BARRY","SHAW ",-85.47898,42.67499,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_SHAW_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_SHAW_MNGM_0002_2.jpeg"
72987833,"8-630",157068266,"BARRY_SNOW_MNGM_0001_1.jpeg","BARRY_SNOW_MNGM_0001_2.jpeg","BARRY","SNOW ",-85.47065,42.59665,4.53,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_SNOW_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/BARRY_SNOW_MNGM_0001_2.jpeg"
